0,0
1,0.34655964
1,0.8423112
1,13.647743
0,-4.8890414
1,13.779875
1,1.1235632
1,2.630306
0,-0.6919831
1,8.452145
0,-5.802711
0,-0.37721014
1,0.62912834
0,-2.1195822
1,0.26058382
1,-2.515959
1,-0.31817538
0,-1.0511082
1,11.478717
0,-1.467965
1,-1.0115486
1,3.7819421
1,8.069345
1,11.270424
0,0.3330183
0,-1.160489
0,-0.53198135
1,14.858077
1,13.599623
1,9.244464
1,-0.41644925
1,11.758478
1,6.9985814
1,-0.45352066
0,-0.06351344
1,-0.07992004
1,11.812551
0,-0.2737648
0,0.14213203
1,13.058598
0,-0.13997309
0,-0.33221877
1,15.050539
1,5.4441333
0,-3.2399697
0,-0.89601386
1,12.071922
0,-0.3202076
0,-0.20138936
0,-1.4903928
0,-0.2990741
0,-3.209378
0,-1.5594934
0,-3.8562212
1,10.150254
1,11.460505
1,14.868998
1,14.766905
1,-0.54226
1,13.286542
1,11.733767
0,-2.0245557
1,10.704662
1,11.513771
0,-1.0473478
0,-2.010389
1,-0.09016937
1,8.475885
1,3.4424736
1,8.596187
1,-0.41086578
0,-5.846642
0,-1.9178015
0,-5.1432486
0,0.16489758
1,-0.2990741
1,-0.041000232
0,0.44807613
0,-1.7407259
0,-0.34028667
0,-0.14592455
1,0.56131935
1,3.917297
0,-3.6580367
0,-0.4800381
0,-3.8088908
0,-0.39733243
1,12.552134
0,0.5090902
0,-3.7979813
0,-1.5373862
0,-3.4589128
0,-0.5878778
1,5.1777935
0,0.22838794
1,-0.5092606
0,0.32792044
1,-0.24346133
1,13.760351
1,0.2549227
0,-1.488679
1,3.323847
1,-0.5371314
0,-1.7832543
0,-3.0773673
1,0.04901178
1,0.2933368
0,0.25634217
1,15.048306
1,0.44323164
0,-3.7889054
1,13.726702
1,15.205358
0,-4.7410707
1,-0.11284976
1,0.4359216
1,14.539711
0,-3.6830406
0,0.090982124
1,1.5775193
1,3.8188186
1,12.9893875
1,13.279285
0,-0.29676777
1,10.918264
1,13.571333
1,7.9284673
1,-0.25427967
1,8.366875
1,13.265107
1,10.006626
1,14.358706
0,0.12284039
1,2.5013566
0,1.2703979
0,-1.9986434
1,8.294249
1,0.2549227
0,-1.002442
1,14.121225
1,14.434056
1,13.936122
1,6.0633893
