0,0
0,-0.9970654
0,-1.8987311
0,-1.7318127
0,-5.4725947
1,11.779293
0,-1.1745788
0,-2.3783336
1,-1.5315076
1,-1.5191684
0,-4.569596
1,-0.74268144
0,-0.98755646
0,-2.5507705
1,-1.1770086
0,-2.169014
0,-0.87818825
1,8.6115885
1,13.108387
1,-1.6184049
0,-0.9878054
1,13.012391
1,-0.00675413
1,0.82868904
0,-1.075337
0,-2.5099728
1,1.009768
1,0.35208476
0,-1.815646
0,-1.6573983
0,-1.1570728
0,-4.4796424
1,6.4320025
1,0.8088556
1,0.2089893
0,-1.3164622
0,-3.722817
0,-1.1078942
0,-2.0795338
1,11.004647
1,-1.282299
0,-1.1751521
0,-4.072895
1,2.601147
0,-2.870715
1,16.27895
1,-3.2465174
1,0.63360554
1,1.049663
0,-1.4646183
0,-1.1853768
0,-2.808324
0,-1.5368048
0,-4.131399
0,-4.24458
0,-5.1248894
0,-2.7814054
0,-3.4973984
0,-1.549815
0,-3.8901756
1,5.4280276
0,-3.3553765
0,-1.7226937
1,12.129551
0,0.20287548
0,-3.0780957
0,-0.56292796
1,-0.108939216
0,-1.080421
1,-1.7256418
0,-1.0485724
0,-5.0488753
0,-1.4472694
0,-3.2810686
0,-1.1185185
0,-1.1853768
1,2.175464
0,-1.9652044
0,-2.3799589
1,-0.68145806
0,-1.1033517
0,-1.063232
0,0.1134081
0,-3.7842002
0,-0.40007073
1,12.361656
0,-1.0537906
0,-3.9569461
1,-0.32896224
1,8.464533
0,-2.113412
1,14.745712
0,-1.9595283
0,-4.232067
0,-1.6589774
1,-0.89226735
0,-0.5124458
0,-1.7166765
0,-0.20096584
0,-0.96310365
0,-1.7316223
0,-1.4260014
0,-1.0231428
1,9.405851
1,11.26897
0,-1.1135367
0,-1.3250451
0,-1.9410268
0,-1.5828017
0,-1.7005476
0,-5.2881365
0,-2.272083
0,-3.5338304
0,-5.1803126
0,-1.0180657
0,-1.0019184
0,-2.930635
0,-1.4744736
1,-1.09377
1,-1.2893875
0,0.40629435
0,-1.9130304
0,-2.1387854
0,-0.5718599
0,-4.901268
0,-3.941106
0,-2.9383647
1,-1.2465106
1,1.734541
1,12.16273
0,-2.4873903
0,-3.8133614
0,-3.4706619
0,-1.623855
0,-0.8994317
1,5.7065325
0,-1.4311155
1,-0.96310365
0,-1.7479416
1,1.8720349
1,5.9790044
0,-3.3566408
1,21.051756
0,-1.1209472
0,-3.6458104
1,-0.88184255
1,19.37767
0,-3.8003533
0,-2.1287427
1,11.184202
1,9.206121
0,-0.93599486
0,-1.7958387
0,-2.65598
0,-0.54474556
0,-5.1542954
1,18.122292
0,-3.2813761
1,20.869316
1,8.842561
0,-1.0061666
0,-1.3132985
1,18.237251
0,-3.1023414
1,0.48611832
0,-2.0448184
1,11.067096
1,-1.2993351
0,-2.9792871
0,-0.9954084
1,12.264395
0,-1.046627
0,-1.760587
0,-1.0834112
0,-2.751661
0,-3.3321617
1,-1.5150545
0,-3.4458253
1,-2.6590436
0,-2.769399
0,-2.7528903
0,-0.6550915
0,-1.4921244
1,12.681357
1,-1.1705424
0,-5.0798645
0,-1.6271182
0,-2.0983799
1,-1.6501342
0,-1.022313
1,9.246581
0,-0.6357874
0,-3.6568131
1,4.696301
0,-2.5188134
0,-0.7902233
0,-2.7775066
0,-1.0144403
0,-5.180491
0,-0.94522494
0,-1.8636898
0,-2.1896122
1,-0.99627703
1,-1.2438878
0,-2.2112129
0,-2.3311148
1,10.900515
1,-0.5752806
0,-2.8537395
0,-3.3942726
0,-2.021978
0,-4.4678874
0,-1.2166672
0,-2.1482084
1,-0.1970479
1,18.888466
0,-3.61802
0,-3.3938534
1,-1.1646355
0,0.14240359
0,-1.0421686
1,15.102136
0,-3.134064
1,-2.8203235
0,-4.661786
0,-2.2429106
0,-1.643415
0,-2.0230255
0,-1.0318514
0,-3.1621037
0,-4.2298703
0,-3.6122844
0,-1.2092024
0,-3.7940102
0,-0.89188576
0,-0.65508765
1,0.42533273
0,-1.6847628
1,9.326087
0,-0.99600446
0,-1.2116804
0,-1.7575687
0,-4.000827
0,-4.0323486
0,-1.9425951
0,-1.7286259
1,-1.6105677
0,-2.720915
1,13.721015
0,-2.9031336
0,-1.7365713
1,-0.87793005
1,-0.66431177
0,-2.3532422
0,-3.76315
1,-1.4268316
1,11.58076
0,-1.4826624
1,-0.96687853
1,1.9939555
0,-1.0335884
1,12.014314
1,9.029711
0,-1.6280572
0,-1.9191382
0,-2.3317096
0,-1.5225549
1,9.033896
0,-0.89295685
1,2.037444
0,-2.3871577
0,-0.7348749
1,14.001584
1,20.06858
0,-0.9481633
1,-0.9158408
0,-2.338435
0,-1.3952715
0,-1.098035
0,-4.0768433
0,-2.0716207
0,-3.3410132
1,12.459075
0,-0.3783753
0,-0.83137137
0,-1.4464254
1,0.45323092
0,-1.8695499
0,-2.3311758
1,-1.2704382
1,4.347863
0,-2.133314
0,-2.3677528
0,-2.691612
1,19.617193
0,-2.3146513
1,0.87228173
0,-1.8394825
0,-0.5029895
0,-3.7934473
1,11.184202
1,4.8808722
1,10.997313
0,-0.6932007
0,-4.6010065
1,9.2892885
1,20.499573
1,16.564053
1,19.187586
0,-3.8655906
1,-1.2064987
1,20.670898
1,-1.1570728
0,-1.3015883
0,-1.2974801
1,-2.959551
1,-0.9754415
0,-2.3154876
0,-3.038097
0,-2.7544048
