0,0
0,0.8555252
0,-0.76520467
1,11.486688
1,21.0308
0,-3.2914805
1,-0.38053584
1,8.542302
0,-3.453657
0,-2.973674
1,21.270426
1,-0.0031327866
0,0.30435255
1,19.69835
0,-0.692964
0,-5.373967
1,0.090220824
1,-1.0125679
1,10.922076
1,-2.5146916
0,-1.5058638
1,12.357047
0,-6.6834908
0,-3.6344688
1,0.08595723
1,22.196775
0,-1.4820974
0,-4.305324
0,-4.9019775
1,4.248374
1,-0.6743918
1,22.19108
1,7.220454
0,-2.3658476
0,-1.5609081
1,-0.26354876
1,15.124932
0,0.0327998
1,6.60802
0,-6.423752
1,-0.80453175
0,-0.75163895
1,8.935128
0,-1.215318
1,21.647732
1,4.5821333
1,21.474749
0,-0.72693473
0,-0.62420285
0,-3.798383
1,-0.8602255
0,-7.1853867
1,13.242605
0,-6.842562
1,19.983591
1,21.985102
0,-3.439311
0,-6.9955115
0,-1.6219115
1,18.819386
0,-5.8517776
0,-7.186194
1,-1.3286827
0,-1.9046346
0,-2.4777005
0,-3.8485963
0,-1.5199589
1,0.71333617
0,-1.0624267
0,-2.2282758
0,-0.20262167
1,21.163908
1,-2.390257
1,20.40898
1,0.086025015
0,-0.8602255
0,-0.7748795
1,12.351703
0,-2.4106567
1,-0.5833943
0,-1.0564698
1,-0.9750146
1,2.9475718
1,17.409502
0,-0.8142623
0,-5.417166
1,-0.55520076
1,18.05631
0,-0.401871
1,15.108964
0,-2.9624157
1,14.916755
0,-1.5300903
1,19.872309
1,8.817499
0,0.739137
1,1.2720716
1,3.8034055
1,5.879537
1,0.37725696
0,-2.9909077
0,-0.5901317
1,0.24211827
0,-3.7766988
1,6.2991934
1,0.31426185
0,-0.83789736
1,11.073713
0,-3.3408787
0,-0.9332424
1,21.187254
0,-4.0801916
0,-5.1535864
1,20.08936
0,0.08403474
1,2.6096199
0,-4.7887936
0,-3.486177
0,-0.15004073
1,-2.854131
0,-0.5759529
0,-5.609055
1,5.5320754
1,-0.22687384
1,21.879316
0,-5.4154277
0,-6.5067883
1,-0.7110441
1,-0.3812177
0,-4.566369
0,-5.8609324
0,-4.3639317
1,18.440447
1,2.5219917
1,-1.1085138
1,17.975708
0,-2.6312275
0,0.37725696
0,1.0081348
0,-1.0657233
0,-6.406022
0,-6.1846857
0,-3.6928272
0,0.078737184
1,22.023478
0,-1.0322006
1,2.3707688
1,22.43244
1,3.4258554
1,12.345784
1,3.9931552
1,0.46579376
0,-3.7791145
0,-3.75428
1,3.681226
1,21.098835
1,10.688497
0,-5.6197968
1,-2.721074
0,-2.421346
1,13.363389
0,-1.0922484
1,8.625047
0,-2.381987
0,-0.09152317
0,-2.5620954
1,1.9459381
0,-0.82700884
0,-5.9388127
1,19.285069
0,-2.8053992
0,-2.0500975
0,-1.5758972
0,-0.34796563
1,7.220454
0,-6.9169784
1,-1.3385
0,-5.3123803
0,-2.38177
1,5.902503
0,-3.5295463
1,-0.32562605
0,-1.7900428
1,10.803627
0,-0.7002964
1,21.96382
0,-3.8577728
0,-3.598045
1,7.1300297
1,-0.7427154
0,-4.344595
1,15.991496
0,-6.246272
1,6.5732527
0,-4.269845
0,-3.5087574
1,6.4096107
1,0.23218301
1,21.424921
1,1.6704147
0,-2.1210682
0,-2.834732
0,-0.035508353
1,1.6877426
1,10.497323
0,-3.4209597
0,-5.6190944
1,-2.05248
1,14.663287
1,13.405784
1,7.1204925
1,22.759863
0,-0.7952835
1,14.124425
1,12.777398
1,-0.80309784
0,-7.011015
0,-6.4996266
0,-2.4217875
1,1.1277924
0,-0.7574326
1,-0.40010455
0,-1.6528428
0,-6.569485
1,21.63527
1,1.9314028
1,2.5099273
1,-0.90110683
0,0.60938966
1,11.828367
1,11.069182
1,14.137391
1,-1.2945149
0,-6.5868573
1,-0.69280934
0,-0.6765805
1,-1.2366018
0,-1.88914
0,-6.4237437
0,-0.32624388
1,2.4464123
0,-4.155452
0,-5.174027
0,-8.196779
1,4.6723585
0,-2.6353056
0,-1.9553943
0,-7.470835
0,-2.9341445
0,-5.3143606
1,-1.4500666
0,-0.7761726
1,7.253175
0,-3.5133762
0,-4.5861316
0,-0.5533506
0,-4.1977987
1,-1.1512346
0,0.2382972
1,3.8599494
0,-0.9248206
0,-5.949995
0,-1.2184751
1,16.208035
0,-2.111986
0,-5.4433074
1,3.616038
0,-2.8300617
1,0.09102638
1,21.805208
1,0.19956595
0,-3.2992766
0,-5.1000547
0,-2.855418
0,-0.8349042
0,-0.39694092
1,7.727417
1,4.3574586
0,-0.48050234
0,-8.323028
0,-1.7397194
