0,0
1,0.6149662
1,0.7198604
1,9.007033
0,-2.0477874
1,-1.1452115
0,0.46853554
1,-0.64400077
1,3.307361
1,7.4946337
0,-2.4247499
1,1.637713
1,0.46115643
0,1.1792135
1,0.095608875
1,12.782428
0,0.29557046
1,4.7103634
0,-1.1827897
1,5.2334595
1,0.4198825
0,-2.3393915
0,-2.9876363
0,0.1165694
0,0.2704657
0,-1.8180649
1,3.2495668
1,8.815036
1,11.6842
1,-0.6857908
1,-0.21077242
1,10.630674
1,9.668772
0,-0.19492859
1,2.3228176
0,0.9403361
1,12.265417
1,1.2369618
0,1.0301838
1,11.394373
0,0.28280836
1,0.17450076
0,-2.046308
0,0.107213825
0,-1.4748579
1,2.0147178
1,3.836086
1,1.423195
1,0.54834354
1,12.933641
0,0.44919574
0,-1.425787
1,1.4289002
1,0.97880477
1,10.745224
0,-3.298796
0,-3.0331006
0,-3.6724198
0,-0.69331
0,-1.6818354
1,11.844393
0,-2.8477066
0,-1.762584
1,9.466162
0,-0.029868335
0,-2.8240588
1,3.8384154
0,-0.373492
1,0.78026885
1,2.101554
1,0.81257266
0,-1.2400478
1,6.705825
0,-0.63407123
1,0.7989768
1,0.44919574
1,0.10725172
0,-1.3330457
1,13.5716915
1,0.27882412
1,1.5624325
0,0.06717853
0,-1.0879827
1,5.225542
1,1.2550912
0,-1.3918339
1,0.45874113
1,-0.14635873
1,1.1364205
1,8.188865
1,7.0417213
0,1.2915864
0,-0.8754642
0,-0.015808046
1,2.673426
0,0.9337843
1,2.4937708
1,8.747032
0,-1.953037
0,0.19732353
1,6.287113
1,1.4995238
1,-0.9331244
1,11.606302
0,-1.7955637
0,0.16649577
1,0.9888171
1,-0.8398974
1,10.316093
0,0.7328347
0,-2.1344302
1,0.9835217
1,7.2392664
1,4.3031044
1,0.38111073
1,2.5245173
0,-1.0208716
0,-3.3891351
1,-0.18020195
1,4.641412
1,2.7842839
1,11.450389
1,11.569035
1,1.5211234
0,-2.6565344
1,-2.7121885
1,13.072591
1,-0.17721191
1,2.1694646
1,12.090778
1,13.068642
1,3.0410972
0,-1.5661012
0,-0.8581488
1,0.51123375
0,-2.3700066
1,5.8414135
0,0.19732353
0,-0.3694147
1,10.112675
1,11.214684
1,0.560575
0,-2.012027
1,0.15947612
1,9.071139
1,3.5027812
1,0.7488839
0,-2.0828874
0,-0.057906717
1,7.2516003
1,-0.83132243
0,-0.1346829
1,2.6094365
1,12.991474
0,-1.0098344
1,2.4843736
1,-0.6371479
1,-0.5305862
1,0.35912186
1,-0.8926829
1,13.349166
0,2.0099313
0,-1.2335161
1,6.3523006
1,0.93933904
1,12.756122
1,-0.10016352
1,1.6780148
1,13.06563
0,-1.4084132
1,12.430571
1,7.186165
1,6.0598745
1,1.5722973
1,8.765991
1,8.479849
0,-0.16197553
1,10.78306
1,12.872721
0,-0.41359192
1,11.742605
1,1.1944284
1,3.4879158
1,12.896231
1,1.0605588
0,-2.8940475
1,12.695493
1,11.636126
1,12.728723
1,1.8774126
1,11.383486
1,-0.7632435
0,-3.8907502
1,10.428125
0,-1.5891731
0,0.69023335
1,12.728729
1,0.53569245
0,-4.465517
1,0.54329646
1,0.6928468
1,10.361355
1,0.3130734
0,0.42920417
1,13.577404
0,-1.6053386
1,12.513462
1,3.939285
1,11.239382
1,11.75886
1,12.728777
1,8.573187
1,0.9200898
1,10.410264
1,8.542262
0,0.0104886
1,4.181078
1,8.071178
1,3.993202
1,0.4442742
1,1.6314149
0,-0.07469821
0,-1.0390339
1,8.990282
1,8.607315
0,0.8272424
1,0.75146383
1,2.4070256
0,-0.17410707
0,-2.2447011
1,11.462934
0,-3.0236957
1,0.13659659
1,9.893706
1,0.32971063
0,0.03384745
1,-0.018853486
1,6.360462
1,6.7018375
1,1.751003
1,1.5884217
1,13.28598
1,1.794914
0,-3.1493566
1,2.5212164
0,-1.3780787
1,10.269072
1,13.068642
1,12.318296
1,0.6658964
1,0.3858592
1,1.3644834
1,10.538544
1,-0.049594462
0,-3.1798356
1,0.8585105
1,0.3920672
0,0.3782156
0,-0.45359647
1,-0.6201733
0,1.2486458
0,-2.5186274
0,0.57483363
1,2.5362856
1,12.41579
1,13.16272
1,12.710839
0,0.10191974
1,0.7528372
1,-0.52998817
1,0.84518206
0,-0.28477043
1,12.5140085
0,-3.0588176
1,-0.14613849
0,1.6134233
1,7.8215294
0,0.4394275
1,1.0379176
0,-4.0202236
1,5.8922377
1,10.870525
1,11.358418
0,0.15473011
1,0.7834883
1,1.4136546
1,12.862155
